"Year"	"Sample Date"	"Plot"	"Heat Treatment"	"Species"	"Mass (g/m2)"
2015	8/10/2015 0:00	82	Low	Petalostemum purpureum	9.45
2015	8/10/2015 0:00	82	Low	Poa pratensis	20.5
2015	8/10/2015 0:00	82	Low	Schizachyrium scoparium	49.7
2015	8/10/2015 0:00	82	Low	Solidago rigida	90.15
2015	8/10/2015 0:00	82	Low	Sorghastrum nutans	1.3
2015	8/7/2015 0:00	83	Control	Achillea millefolium(lanulosa)	0.95
2015	8/7/2015 0:00	83	Control	Agropyron repens	0.8
2015	8/7/2015 0:00	83	Control	Aristida basiramea	45.55
2015	8/7/2015 0:00	83	Control	Artemisia (caudata) campestris	0.11
2015	8/7/2015 0:00	83	Control	Asclepias syriaca	0.8
2015	8/7/2015 0:00	83	Control	Crepis tectorum	0.5
2015	8/7/2015 0:00	83	Control	Cyperus sp.	2.5
2015	8/7/2015 0:00	83	Control	Digitaria sp.	7.4
2015	8/7/2015 0:00	83	Control	Euphorbia glyptosperma	5.55
2015	8/7/2015 0:00	83	Control	Lespedeza capitata	0.16
2015	8/7/2015 0:00	83	Control	Lupinus perennis	27.5
2015	8/7/2015 0:00	83	Control	Mollugo verticillata	1.5
2015	8/7/2015 0:00	83	Control	Rumex acetosella	19.85
2015	8/7/2015 0:00	83	Control	Schizachyrium scoparium	0.09
2015	8/7/2015 0:00	83	Control	Sporobolus cryptandrus	0.27
2015	8/7/2015 0:00	83	Control	Taraxicum officinalis	1.45
2015	8/7/2015 0:00	83	Control	Trifolium repens	0.45
2015	8/7/2015 0:00	83	High	Achillea millefolium(lanulosa)	0.13
2015	8/7/2015 0:00	83	High	Agropyron repens	0.55
2015	8/7/2015 0:00	83	High	Aristida basiramea	42
2015	8/7/2015 0:00	83	High	Erigeron canadensis	0.15
2015	8/7/2015 0:00	83	High	Euphorbia glyptosperma	2.1
2015	8/7/2015 0:00	83	High	Lespedeza capitata	1.05
2015	8/7/2015 0:00	83	High	Lupinus perennis	96.2
2015	8/7/2015 0:00	83	High	Miscellaneous litter	13.65
2015	8/7/2015 0:00	83	High	Mollugo verticillata	4.2
2015	8/7/2015 0:00	83	High	Rumex acetosella	14.3
2015	8/7/2015 0:00	83	High	Schizachyrium scoparium	2.2
2015	8/7/2015 0:00	83	High	Taraxicum officinalis	2.65
2015	8/7/2015 0:00	83	Low	Agropyron repens	1.2
2015	8/7/2015 0:00	83	Low	Aristida basiramea	2.9
2015	8/7/2015 0:00	83	Low	Crepis tectorum	0.55
2015	8/7/2015 0:00	83	Low	Cyperus sp.	1.02
2015	8/7/2015 0:00	83	Low	Digitaria sp.	1.25
2015	8/7/2015 0:00	83	Low	Euphorbia glyptosperma	0.21
2015	8/7/2015 0:00	83	Low	Lespedeza capitata	0.55
2015	8/7/2015 0:00	83	Low	Lupinus perennis	40.4
2015	8/7/2015 0:00	83	Low	Miscellaneous litter	46.6
2015	8/7/2015 0:00	83	Low	Mollugo verticillata	21.2
2015	8/7/2015 0:00	83	Low	Poa pratensis	0.02
2015	8/7/2015 0:00	83	Low	Rumex acetosella	10.75
2015	8/7/2015 0:00	83	Low	Sporobolus cryptandrus	0.09
2015	8/7/2015 0:00	83	Low	Taraxicum officinalis	2.75
2015	8/11/2015 0:00	105	Control	Achillea millefolium(lanulosa)	1.3
2015	8/11/2015 0:00	105	Control	Amorpha canescens	20.35
2015	8/11/2015 0:00	105	Control	Andropogon gerardi	72.3
2015	8/11/2015 0:00	105	Control	Asclepias tuberosa	2.05
2015	8/11/2015 0:00	105	Control	Bouteloua gracilis	0.4
2015	8/11/2015 0:00	105	Control	Coreopsis palmata	8.55
2015	8/11/2015 0:00	105	Control	Cyperus sp.	0.3
2015	8/11/2015 0:00	105	Control	Lespedeza capitata	19.45
2015	8/11/2015 0:00	105	Control	Lupinus perennis	0.45
2015	8/11/2015 0:00	105	Control	Miscellaneous litter	3.15
2015	8/11/2015 0:00	105	Control	Panicum oligosanthes	2
2015	8/11/2015 0:00	105	Control	Petalostemum purpureum	0.12
2015	8/11/2015 0:00	105	Control	Poa pratensis	10.8
2015	8/11/2015 0:00	105	Control	Schizachyrium scoparium	26.9
2015	8/11/2015 0:00	105	Control	Sorghastrum nutans	2.15
2015	8/11/2015 0:00	105	Control	Stipa spartea	1.7
2015	8/11/2015 0:00	105	High	Achillea millefolium(lanulosa)	4.75
2015	8/11/2015 0:00	105	High	Amorpha canescens	58.9
2015	8/11/2015 0:00	105	High	Andropogon gerardi	195.65
2015	8/11/2015 0:00	105	High	Bouteloua gracilis	62.9
2015	8/11/2015 0:00	105	High	Coreopsis palmata	15.55
2015	8/11/2015 0:00	105	High	Lespedeza capitata	10.75
2015	8/11/2015 0:00	105	High	Lupinus perennis	20.95
2015	8/11/2015 0:00	105	High	Petalostemum candidum	29.5
2015	8/11/2015 0:00	105	High	Petalostemum purpureum	165.2
2015	8/11/2015 0:00	105	High	Poa pratensis	24.55
2015	8/11/2015 0:00	105	High	Schizachyrium scoparium	88.2
2015	8/11/2015 0:00	105	High	Sorghastrum nutans	32.1
2015	8/11/2015 0:00	105	High	Sporobolus cryptandrus	0.6
2015	8/11/2015 0:00	105	Low	Achillea millefolium(lanulosa)	2.4
2015	8/11/2015 0:00	105	Low	Andropogon gerardi	200.6
2015	8/11/2015 0:00	105	Low	Bouteloua gracilis	0.3
2015	8/11/2015 0:00	105	Low	Cyperus sp.	0.03
2015	8/11/2015 0:00	105	Low	Lespedeza capitata	13.75
2015	8/11/2015 0:00	105	Low	Liatris aspera	43.25
2015	8/11/2015 0:00	105	Low	Lupinus perennis	5.05
2015	8/11/2015 0:00	105	Low	Petalostemum purpureum	10.7
2015	8/11/2015 0:00	105	Low	Poa pratensis	26.75
2015	8/11/2015 0:00	105	Low	Schizachyrium scoparium	14.4
2015	8/11/2015 0:00	105	Low	Solidago nemoralis	1.25
2015	8/11/2015 0:00	105	Low	Sorghastrum nutans	60.15
2015	8/10/2015 0:00	108	Control	Amorpha canescens	17.05
2015	8/10/2015 0:00	108	Control	Andropogon gerardi	77.25
2015	8/10/2015 0:00	108	Control	Cyperus sp.	0.01
2015	8/10/2015 0:00	108	Control	Lespedeza capitata	0.3
2015	8/10/2015 0:00	108	Control	Liatris aspera	2.85
2015	8/10/2015 0:00	108	Control	Lupinus perennis	2.5
2015	8/10/2015 0:00	108	Control	Panicum oligosanthes	0.11
2015	8/10/2015 0:00	108	Control	Panicum virgatum	1.05
2015	8/10/2015 0:00	108	Control	Poa pratensis	13.7
2015	8/10/2015 0:00	108	Control	Schizachyrium scoparium	4.25
2015	8/10/2015 0:00	108	Control	Solidago rigida	150.9
2015	8/10/2015 0:00	108	Control	Sorghastrum nutans	109.85
2015	8/10/2015 0:00	108	High	Amorpha canescens	4.4
2015	8/10/2015 0:00	108	High	Andropogon gerardi	192.2
2015	8/10/2015 0:00	108	High	Cyperus sp.	0.25
2015	8/10/2015 0:00	108	High	Koeleria cristata	0.45
2015	8/10/2015 0:00	108	High	Lupinus perennis	76.05
2015	8/10/2015 0:00	108	High	Petalostemum purpureum	26.9
2015	8/10/2015 0:00	108	High	Poa pratensis	38.4
2015	8/10/2015 0:00	108	High	Schizachyrium scoparium	75.15
2015	8/10/2015 0:00	108	High	Sorghastrum nutans	16.45
2015	8/10/2015 0:00	108	Low	Achillea millefolium(lanulosa)	3.4
2015	8/10/2015 0:00	108	Low	Agrostis scabra	0.11
2015	8/10/2015 0:00	108	Low	Amorpha canescens	14.75
2015	8/10/2015 0:00	108	Low	Andropogon gerardi	119.3
2015	8/10/2015 0:00	108	Low	Cyperus sp.	1
2015	8/10/2015 0:00	108	Low	Lespedeza capitata	1.05
2015	8/10/2015 0:00	108	Low	Liatris aspera	12.3
2015	8/10/2015 0:00	108	Low	Lupinus perennis	7.05
2015	8/10/2015 0:00	108	Low	Petalostemum purpureum	17.4
2015	8/10/2015 0:00	108	Low	Poa pratensis	5.45
2015	8/10/2015 0:00	108	Low	Schizachyrium scoparium	1.4
2015	8/10/2015 0:00	108	Low	Solidago rigida	82.1
2015	8/10/2015 0:00	108	Low	Sorghastrum nutans	95.25
2015	8/10/2015 0:00	109	Control	Andropogon gerardi	89.7
2015	8/10/2015 0:00	109	Control	Bouteloua gracilis	0.04
2015	8/10/2015 0:00	109	Control	Cyperus sp.	0.06
2015	8/10/2015 0:00	109	Control	Koeleria cristata	0.6
2015	8/10/2015 0:00	109	Control	Panicum virgatum	0.9
2015	8/10/2015 0:00	109	Control	Sorghastrum nutans	7.05
2015	8/10/2015 0:00	109	High	Andropogon gerardi	139.95
2015	8/10/2015 0:00	109	High	Bouteloua gracilis	0.3
2015	8/10/2015 0:00	109	High	Cyperus sp.	0.5
2015	8/10/2015 0:00	109	High	Koeleria cristata	2.4
2015	8/10/2015 0:00	109	High	Schizachyrium scoparium	0.95
2015	8/10/2015 0:00	109	High	Sorghastrum nutans	39.45
2015	8/10/2015 0:00	109	Low	Andropogon gerardi	92.2
2015	8/10/2015 0:00	109	Low	Cyperus sp.	0.25
2015	8/10/2015 0:00	109	Low	Sorghastrum nutans	58
2015	8/10/2015 0:00	110	Control	Agropyron repens	18
2015	8/10/2015 0:00	110	Control	Agrostis scabra	1.35
2015	8/10/2015 0:00	110	Control	Andropogon gerardi	11.6
2015	8/10/2015 0:00	110	Control	Elymus canadensis	51.9
2015	8/10/2015 0:00	110	Control	Lespedeza capitata	152.2
2015	8/10/2015 0:00	110	Control	Lupinus perennis	18.1
2015	8/10/2015 0:00	110	Control	Miscellaneous litter	3.95
2015	8/10/2015 0:00	110	Control	Panicum virgatum	133.25
2015	8/10/2015 0:00	110	Control	Physalis virginiana	0.3
2015	8/10/2015 0:00	110	Control	Poa pratensis	2.55
2015	8/10/2015 0:00	110	Control	Sorghastrum nutans	29.9
2015	8/10/2015 0:00	110	Control	Taraxicum officinalis	0.15
2015	8/10/2015 0:00	110	High	Agropyron repens	3.45
2015	8/10/2015 0:00	110	High	Agrostis scabra	0.13
2015	8/10/2015 0:00	110	High	Andropogon gerardi	29.15
2015	8/10/2015 0:00	110	High	Lespedeza capitata	165.9
2015	8/10/2015 0:00	110	High	Lupinus perennis	38.8
2015	8/10/2015 0:00	110	High	Miscellaneous forb	0.05
2015	8/10/2015 0:00	110	High	Miscellaneous grasses	0.01
2015	8/10/2015 0:00	110	High	Panicum virgatum	407.2
2015	8/10/2015 0:00	110	High	Poa pratensis	8.7
2015	8/10/2015 0:00	110	High	Sporobolus cryptandrus	1.05
2015	8/10/2015 0:00	110	Low	Agropyron repens	41.05
2015	8/10/2015 0:00	110	Low	Agrostis scabra	2.9
2015	8/10/2015 0:00	110	Low	Andropogon gerardi	0.55
2015	8/10/2015 0:00	110	Low	Bouteloua curtipendula	13.5
2015	8/10/2015 0:00	110	Low	Leptoloma cognatum	4.45
2015	8/10/2015 0:00	110	Low	Lespedeza capitata	68.85
2015	8/10/2015 0:00	110	Low	Lupinus perennis	18.9
2015	8/10/2015 0:00	110	Low	Miscellaneous litter	5.05
2015	8/10/2015 0:00	110	Low	Panicum virgatum	187.8
2015	8/10/2015 0:00	110	Low	Poa pratensis	2.1
2015	8/10/2015 0:00	110	Low	Sorghastrum nutans	14.4
2015	8/10/2015 0:00	110	Low	Taraxicum officinalis	0.14
2015	8/7/2015 0:00	137	Control	Agropyron repens	5.6
2015	8/7/2015 0:00	137	Control	Amorpha canescens	265.45
2015	8/7/2015 0:00	137	Control	Crepis tectorum	0.09
2015	8/7/2015 0:00	137	Control	Cyperus sp.	0.21
2015	8/7/2015 0:00	137	Control	Leptoloma cognatum	0.3
2015	8/7/2015 0:00	137	Control	Lespedeza capitata	0.6
2015	8/7/2015 0:00	137	Control	Lychnis alba	1.9
2015	8/7/2015 0:00	137	Control	Miscellaneous litter	3.3
2015	8/7/2015 0:00	137	Control	Rumex acetosella	2.15
2015	8/7/2015 0:00	137	Control	Taraxicum officinalis	1.8
2015	8/7/2015 0:00	137	High	Amorpha canescens	329.65
2015	8/7/2015 0:00	137	High	Miscellaneous forb	0.07
2015	8/7/2015 0:00	137	High	Miscellaneous litter	1.05
2015	8/7/2015 0:00	137	High	Poa pratensis	0.25
2015	8/7/2015 0:00	137	High	Rumex acetosella	4.9
2015	8/7/2015 0:00	137	High	Schizachyrium scoparium	0.25
2015	8/7/2015 0:00	137	Low	Achillea millefolium(lanulosa)	1.3
2015	8/7/2015 0:00	137	Low	Amorpha canescens	257.5
2015	8/7/2015 0:00	137	Low	Andropogon gerardi	0.77
2015	8/7/2015 0:00	137	Low	Crepis tectorum	0.85
2015	8/7/2015 0:00	137	Low	Erigeron canadensis	2.7
2015	8/7/2015 0:00	137	Low	Euphorbia glyptosperma	0.06
2015	8/7/2015 0:00	137	Low	Lespedeza capitata	0.05
2015	8/7/2015 0:00	137	Low	Linaria vulgaris	0.22
2015	8/7/2015 0:00	137	Low	Miscellaneous litter	4.95
2015	8/7/2015 0:00	137	Low	Rumex acetosella	6.25
2015	8/7/2015 0:00	138	Control	Achillea millefolium(lanulosa)	0.09
2015	8/7/2015 0:00	138	Control	Agropyron repens	0.11
2015	8/7/2015 0:00	138	Control	Agrostis scabra	0.8
2015	8/7/2015 0:00	138	Control	Bouteloua gracilis	0.11
2015	8/7/2015 0:00	138	Control	Cyperus sp.	1.25
2015	8/7/2015 0:00	138	Control	Digitaria sp.	0.08
2015	8/7/2015 0:00	138	Control	Fragaria virginiana	0.25
2015	8/7/2015 0:00	138	Control	Koeleria cristata	2.15
2015	8/7/2015 0:00	138	Control	Lespedeza capitata	0.1
2015	8/7/2015 0:00	138	Control	Liatris aspera	98.65
2015	8/7/2015 0:00	138	Control	Physalis virginiana	0.3
2015	8/7/2015 0:00	138	Control	Solidago nemoralis	0.7
2015	8/7/2015 0:00	138	Control	Sorghastrum nutans	2.15
2015	8/7/2015 0:00	138	High	Achillea millefolium(lanulosa)	1.4
2015	8/7/2015 0:00	138	High	Aristida basiramea	0.25
2015	8/7/2015 0:00	138	High	Asclepias tuberosa	0.25
2015	8/7/2015 0:00	138	High	Cyperus sp.	0.55
2015	8/7/2015 0:00	138	High	Koeleria cristata	1.9
2015	8/7/2015 0:00	138	High	Liatris aspera	151.6
2015	8/7/2015 0:00	138	High	Miscellaneous litter	0.3
2015	8/7/2015 0:00	138	High	Panicum virgatum	2.8
2015	8/7/2015 0:00	138	High	Poa pratensis	0.35
2015	8/7/2015 0:00	138	High	Schizachyrium scoparium	0.08
2015	8/7/2015 0:00	138	Low	Achillea millefolium(lanulosa)	0.23
2015	8/7/2015 0:00	138	Low	Agrostis scabra	0.4
2015	8/7/2015 0:00	138	Low	Aristida basiramea	0.85
2015	8/7/2015 0:00	138	Low	Cyperus sp.	0.06
2015	8/7/2015 0:00	138	Low	Koeleria cristata	3.55
2015	8/7/2015 0:00	138	Low	Lespedeza capitata	0.04
2015	8/7/2015 0:00	138	Low	Liatris aspera	82.9
2015	8/7/2015 0:00	138	Low	Miscellaneous litter	3.2
2015	8/7/2015 0:00	138	Low	Panicum virgatum	3.25
2015	8/10/2015 0:00	167	Control	Aristida basiramea	0.03
2015	8/10/2015 0:00	167	Control	Artemisia (caudata) campestris	0.06
2015	8/10/2015 0:00	167	Control	Cyperus sp.	0.45
2015	8/10/2015 0:00	167	Control	Koeleria cristata	0.4
2015	8/10/2015 0:00	167	Control	Leptoloma cognatum	0.03
2015	8/10/2015 0:00	167	Control	Liatris aspera	68.05
2015	8/10/2015 0:00	167	Control	Miscellaneous litter	4.6
2015	8/10/2015 0:00	167	Control	Poa pratensis	0.6
2015	8/10/2015 0:00	167	Control	Polygonum tenue	0.17
2015	8/10/2015 0:00	167	Control	Rumex acetosella	0.5
2015	8/10/2015 0:00	167	High	Cyperus sp.	0.14
2015	8/10/2015 0:00	167	High	Euphorbia corollata	0.85
2015	8/10/2015 0:00	167	High	Liatris aspera	125.05
2015	8/10/2015 0:00	167	High	Miscellaneous litter	6
2015	8/10/2015 0:00	167	High	Rumex acetosella	0.55
2015	8/10/2015 0:00	167	Low	Cyperus sp.	0.02
2015	8/10/2015 0:00	167	Low	Lespedeza capitata	0.09
2015	8/10/2015 0:00	167	Low	Liatris aspera	47.05
2015	8/10/2015 0:00	167	Low	Poa pratensis	0.04
2015	8/10/2015 0:00	176	Control	Agrostis scabra	0.24
2015	8/10/2015 0:00	176	Control	Cyperus sp.	1.15
2015	8/10/2015 0:00	176	Control	Koeleria cristata	1.9
2015	8/10/2015 0:00	176	Control	Liatris aspera	31.7
2015	8/10/2015 0:00	176	Control	Miscellaneous litter	1.15
2015	8/10/2015 0:00	176	Control	Panicum virgatum	49.4
2015	8/10/2015 0:00	176	Control	Penstemon gracilis	0.13
2015	8/10/2015 0:00	176	Control	Schizachyrium scoparium	0.24
2015	8/10/2015 0:00	176	Control	Sorghastrum nutans	0.06
2015	8/10/2015 0:00	176	High	Andropogon gerardi	6.2
2015	8/10/2015 0:00	176	High	Cyperus sp.	1.15
2015	8/10/2015 0:00	176	High	Liatris aspera	74.95
2015	8/10/2015 0:00	176	High	Lupinus perennis	0.25
2015	8/10/2015 0:00	176	High	Panicum virgatum	22.35
2015	8/10/2015 0:00	176	High	Sorghastrum nutans	1.65
2015	8/10/2015 0:00	176	Low	Andropogon gerardi	20.85
2015	8/10/2015 0:00	176	Low	Cyperus sp.	2.8
2015	8/10/2015 0:00	176	Low	Koeleria cristata	2.1
2015	8/10/2015 0:00	176	Low	Liatris aspera	33.5
2015	8/10/2015 0:00	176	Low	Miscellaneous litter	4.15
2015	8/10/2015 0:00	176	Low	Panicum virgatum	61.55
2015	8/10/2015 0:00	176	Low	Poa pratensis	3.55
2015	8/10/2015 0:00	176	Low	Schizachyrium scoparium	0.35
2015	8/10/2015 0:00	176	Low	Sorghastrum nutans	14.1
2015	8/10/2015 0:00	176	Low	Sporobolus cryptandrus	2.1
2015	8/11/2015 0:00	201	Control	Agropyron repens	19.15
2015	8/11/2015 0:00	201	Control	Agrostis scabra	2.1
2015	8/11/2015 0:00	201	Control	Bouteloua gracilis	0.22
2015	8/11/2015 0:00	201	Control	Digitaria sp.	0.1
2015	8/11/2015 0:00	201	Control	Eragrostis spectabilis	2.15
2015	8/11/2015 0:00	201	Control	Leptoloma cognatum	1.4
2015	8/11/2015 0:00	201	Control	Lespedeza capitata	24.8
2015	8/11/2015 0:00	201	Control	Miscellaneous litter	44.95
2015	8/11/2015 0:00	201	Control	Panicum oligosanthes	0.05
2015	8/11/2015 0:00	201	Control	Petalostemum purpureum	137.05
2015	8/11/2015 0:00	201	Control	Poa pratensis	3.05
2015	8/11/2015 0:00	201	Control	Schizachyrium scoparium	1.1
2015	8/11/2015 0:00	201	Control	Silene antirrhina	0.03
2015	8/11/2015 0:00	201	Control	Solidago rigida	1.3
2015	8/11/2015 0:00	201	Control	Sorghastrum nutans	95.2
2015	8/11/2015 0:00	201	Control	Taraxicum officinalis	0.12
2015	8/11/2015 0:00	201	High	Agropyron repens	3.4
2015	8/11/2015 0:00	201	High	Euphorbia glyptosperma	0.6
2015	8/11/2015 0:00	201	High	Lespedeza capitata	176.3
2015	8/11/2015 0:00	201	High	Miscellaneous litter	6.7
2015	8/11/2015 0:00	201	High	Petalostemum purpureum	592.3
2015	8/11/2015 0:00	201	High	Poa pratensis	0.1
2015	8/11/2015 0:00	201	High	Sorghastrum nutans	0.09
2015	8/11/2015 0:00	201	High	Taraxicum officinalis	0.12
2015	8/11/2015 0:00	201	Low	Agropyron repens	12.05
2015	8/11/2015 0:00	201	Low	Andropogon gerardi	26.05
2015	8/11/2015 0:00	201	Low	Aster azureus	11.2
2015	8/11/2015 0:00	201	Low	Bouteloua curtipendula	4.98
2015	8/11/2015 0:00	201	Low	Cyperus sp.	0.05
2015	8/11/2015 0:00	201	Low	Digitaria sp.	0.21
2015	8/11/2015 0:00	201	Low	Erigeron canadensis	0.4
2015	8/11/2015 0:00	201	Low	Erigeron strigosus	0.85
2015	8/11/2015 0:00	201	Low	Euphorbia glyptosperma	0.08
2015	8/11/2015 0:00	201	Low	Lespedeza capitata	36.25
2015	8/11/2015 0:00	201	Low	Miscellaneous litter	13.8
2015	8/11/2015 0:00	201	Low	Panicum oligosanthes	0.75
2015	8/11/2015 0:00	201	Low	Petalostemum purpureum	260.7
2015	8/11/2015 0:00	201	Low	Poa pratensis	12.7
2015	8/11/2015 0:00	201	Low	Sorghastrum nutans	95.75
2015	8/11/2015 0:00	201	Low	Sporobolus cryptandrus	1.05
2015	8/11/2015 0:00	201	Low	Taraxicum officinalis	0.1
2015	8/11/2015 0:00	202	Control	Achillea millefolium(lanulosa)	40.6
2015	8/11/2015 0:00	202	Control	Amorpha canescens	49.6
2015	8/11/2015 0:00	202	Control	Andropogon gerardi	191.45
2015	8/11/2015 0:00	202	Control	Carex sp.	45.05
2015	8/11/2015 0:00	202	Control	Cyperus sp.	0.05
2015	8/11/2015 0:00	202	Control	Lespedeza capitata	0.3
2015	8/11/2015 0:00	202	Control	Linaria vulgaris	0.1
2015	8/11/2015 0:00	202	Control	Lupinus perennis	26.85
2015	8/11/2015 0:00	202	Control	Miscellaneous litter	3.7
2015	8/11/2015 0:00	202	Control	Monarda fistulosa	13
2015	8/11/2015 0:00	202	Control	Petalostemum purpureum	42.3
2015	8/11/2015 0:00	202	Control	Poa pratensis	34.2
2015	8/11/2015 0:00	202	Control	Schizachyrium scoparium	1.65
2015	8/11/2015 0:00	202	Control	Solidago rigida	163.35
2015	8/11/2015 0:00	202	Control	Sorghastrum nutans	24.3
2015	8/11/2015 0:00	202	High	Achillea millefolium(lanulosa)	2.5
2015	8/11/2015 0:00	202	High	Amorpha canescens	0.6
2015	8/11/2015 0:00	202	High	Andropogon gerardi	510.25
2015	8/11/2015 0:00	202	High	Asclepias tuberosa	32.45
2015	8/11/2015 0:00	202	High	Linaria vulgaris	0.1
2015	8/11/2015 0:00	202	High	Lupinus perennis	20.35
2015	8/11/2015 0:00	202	High	Miscellaneous forb	0.11
2015	8/11/2015 0:00	202	High	Miscellaneous litter	1.05
2015	8/11/2015 0:00	202	High	Monarda fistulosa	10.85
2015	8/11/2015 0:00	202	High	Panicum virgatum	6
2015	8/11/2015 0:00	202	High	Poa pratensis	35.55
2015	8/11/2015 0:00	202	High	Schizachyrium scoparium	0.45
2015	8/11/2015 0:00	202	High	Sorghastrum nutans	66.8
2015	8/11/2015 0:00	202	Low	Achillea millefolium(lanulosa)	31.9
2015	8/11/2015 0:00	202	Low	Amorpha canescens	38.4
2015	8/11/2015 0:00	202	Low	Andropogon gerardi	279.35
2015	8/11/2015 0:00	202	Low	Asclepias tuberosa	9.15
2015	8/11/2015 0:00	202	Low	Aster azureus	73.05
2015	8/11/2015 0:00	202	Low	Carex sp.	0.4
2015	8/11/2015 0:00	202	Low	Lespedeza capitata	36.15
2015	8/11/2015 0:00	202	Low	Lupinus perennis	36.35
2015	8/11/2015 0:00	202	Low	Monarda fistulosa	5.7
2015	8/11/2015 0:00	202	Low	Panicum oligosanthes	0.06
2015	8/11/2015 0:00	202	Low	Poa pratensis	52.85
2015	8/11/2015 0:00	202	Low	Schizachyrium scoparium	1.45
2015	8/11/2015 0:00	202	Low	Solidago rigida	33.7
2015	8/11/2015 0:00	202	Low	Sorghastrum nutans	98.2
2015	8/11/2015 0:00	220	Control	Achillea millefolium(lanulosa)	1.85
2015	8/11/2015 0:00	220	Control	Amorpha canescens	4.1
2015	8/11/2015 0:00	220	Control	Andropogon gerardi	176.55
2015	8/11/2015 0:00	220	Control	Lespedeza capitata	7.15
2015	8/11/2015 0:00	220	Control	Lupinus perennis	1.05
2015	8/11/2015 0:00	220	Control	Petalostemum purpureum	0.85
2015	8/11/2015 0:00	220	Control	Poa pratensis	16.4
2015	8/11/2015 0:00	220	Control	Schizachyrium scoparium	2.45
2015	8/11/2015 0:00	220	Control	Solidago rigida	32.2
2015	8/11/2015 0:00	220	Control	Sorghastrum nutans	10.05
2015	8/11/2015 0:00	220	High	Amorpha canescens	100.1
2015	8/11/2015 0:00	220	High	Andropogon gerardi	159.7
2015	8/11/2015 0:00	220	High	Cyperus sp.	0.15
2015	8/11/2015 0:00	220	High	Lespedeza capitata	13.75
2015	8/11/2015 0:00	220	High	Lupinus perennis	49.45
2015	8/11/2015 0:00	220	High	Miscellaneous litter	21.15
2015	8/11/2015 0:00	220	High	Mollugo verticillata	0.14
2015	8/11/2015 0:00	220	High	Monarda fistulosa	7.7
2015	8/11/2015 0:00	220	High	Petalostemum purpureum	10.45
2015	8/11/2015 0:00	220	High	Poa pratensis	18.25
2015	8/11/2015 0:00	220	High	Schizachyrium scoparium	0.85
2015	8/11/2015 0:00	220	High	Sorghastrum nutans	34.8
2015	8/11/2015 0:00	220	Low	Amorpha canescens	29.4
2015	8/11/2015 0:00	220	Low	Andropogon gerardi	194.75
2015	8/11/2015 0:00	220	Low	Cyperus sp.	0.3
2015	8/11/2015 0:00	220	Low	Lespedeza capitata	112.5
2015	8/11/2015 0:00	220	Low	Lupinus perennis	2.1
2015	8/11/2015 0:00	220	Low	Panicum oligosanthes	0.1
2015	8/11/2015 0:00	220	Low	Petalostemum purpureum	40.15
2015	8/11/2015 0:00	220	Low	Poa pratensis	28.25
2015	8/11/2015 0:00	220	Low	Schizachyrium scoparium	11.25
2015	8/11/2015 0:00	220	Low	Sorghastrum nutans	16.4
2015	8/11/2015 0:00	223	Control	Aristida basiramea	2.2
2015	8/11/2015 0:00	223	Control	Cyperus sp.	0.12
2015	8/11/2015 0:00	223	Control	Digitaria sp.	0.13
2015	8/11/2015 0:00	223	Control	Koeleria cristata	26.4
2015	8/11/2015 0:00	223	Control	Lespedeza capitata	0.24
2015	8/11/2015 0:00	223	Control	Liatris aspera	105.55
2015	8/11/2015 0:00	223	Control	Miscellaneous litter	16.5
2015	8/11/2015 0:00	223	High	Aristida basiramea	1.85
2015	8/11/2015 0:00	223	High	Koeleria cristata	9.2
2015	8/11/2015 0:00	223	High	Liatris aspera	249.9
2015	8/11/2015 0:00	223	High	Miscellaneous litter	74.2
2015	8/11/2015 0:00	223	High	Mollugo verticillata	0.12
2015	8/11/2015 0:00	223	High	Stipa spartea	0.8
2015	8/11/2015 0:00	223	Low	Aristida basiramea	0.9
2015	8/11/2015 0:00	223	Low	Cyperus sp.	0.45
2015	8/11/2015 0:00	223	Low	Koeleria cristata	22.55
2015	8/11/2015 0:00	223	Low	Lespedeza capitata	0.25
2015	8/11/2015 0:00	223	Low	Liatris aspera	76.5
2015	8/11/2015 0:00	223	Low	Miscellaneous litter	28.4
2015	8/11/2015 0:00	223	Low	Panicum perlongum	0.24
2015	8/11/2015 0:00	223	Low	Panicum virgatum	2.4
2015	8/11/2015 0:00	223	Low	Rumex acetosella	0.15
2015	8/11/2015 0:00	223	Low	Schizachyrium scoparium	1.55
2015	8/10/2015 0:00	229	Control	Andropogon gerardi	6.25
2015	8/10/2015 0:00	229	Control	Koeleria cristata	0.18
2015	8/10/2015 0:00	229	Control	Miscellaneous litter	1.4
2015	8/10/2015 0:00	229	Control	Petalostemum purpureum	18
2015	8/10/2015 0:00	229	Control	Poa pratensis	3.9
2015	8/10/2015 0:00	229	Control	Schizachyrium scoparium	149.65
2015	8/10/2015 0:00	229	Control	Sorghastrum nutans	1.2
2015	8/10/2015 0:00	229	High	Andropogon gerardi	118.55
2015	8/10/2015 0:00	229	High	Bouteloua gracilis	1.2
2015	8/10/2015 0:00	229	High	Koeleria cristata	0.12
2015	8/10/2015 0:00	229	High	Petalostemum purpureum	201.05
2015	8/10/2015 0:00	229	High	Poa pratensis	0.05
2015	8/10/2015 0:00	229	High	Schizachyrium scoparium	241.5
2015	8/10/2015 0:00	229	High	Sporobolus cryptandrus	0.25
2015	8/10/2015 0:00	229	Low	Andropogon gerardi	76.15
